id,university_id,faculty_id,department_id,code,name,level,credits,semester,course_type
maranatha_business_and_management_studies_accounting_course_4,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_accounting,A104,Taxation,400,3,Semester 2,core
maranatha_business_and_management_studies_banking_and_finance_course_1,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_banking_and_finance,BAF101,Corporate Finance,100,3,Semester 1,core
maranatha_business_and_management_studies_banking_and_finance_course_2,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_banking_and_finance,BAF102,Financial Markets,200,3,Semester 2,core
maranatha_business_and_management_studies_banking_and_finance_course_3,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_banking_and_finance,BAF103,Investment Analysis,300,3,Semester 1,core
maranatha_business_and_management_studies_banking_and_finance_course_4,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_banking_and_finance,BAF104,Risk Management,400,3,Semester 2,core
maranatha_business_and_management_studies_marketing_course_1,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_marketing,M101,Principles of Marketing,100,3,Semester 1,core
maranatha_business_and_management_studies_marketing_course_2,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_marketing,M102,Consumer Behaviour,200,3,Semester 2,core
maranatha_business_and_management_studies_marketing_course_3,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_marketing,M103,Digital Marketing,300,3,Semester 1,core
maranatha_business_and_management_studies_marketing_course_4,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_marketing,M104,Sales Management,400,3,Semester 2,core
maranatha_business_and_management_studies_human_resource_management_course_1,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_human_resource_management,HRM101,Organizational Behaviour,100,3,Semester 1,core
maranatha_business_and_management_studies_human_resource_management_course_2,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_human_resource_management,HRM102,Recruitment and Selection,200,3,Semester 2,core
maranatha_business_and_management_studies_human_resource_management_course_3,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_human_resource_management,HRM103,Labour Relations,300,3,Semester 1,core
maranatha_business_and_management_studies_human_resource_management_course_4,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_human_resource_management,HRM104,Performance Management,400,3,Semester 2,core
maranatha_business_and_management_studies_procurement_and_supply_chain_course_1,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_procurement_and_supply_chain,PASC101,Procurement Principles,100,3,Semester 1,core
maranatha_business_and_management_studies_procurement_and_supply_chain_course_2,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_procurement_and_supply_chain,PASC102,Logistics Management,200,3,Semester 2,core
maranatha_business_and_management_studies_procurement_and_supply_chain_course_3,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_procurement_and_supply_chain,PASC103,Inventory Control,300,3,Semester 1,core
maranatha_business_and_management_studies_procurement_and_supply_chain_course_4,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_procurement_and_supply_chain,PASC104,Contract Management,400,3,Semester 2,core
maranatha_business_and_management_studies_business_administration_course_1,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_business_administration,BA101,Business Law,100,3,Semester 1,core
maranatha_business_and_management_studies_business_administration_course_2,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_business_administration,BA102,Entrepreneurship,200,3,Semester 2,core
maranatha_business_and_management_studies_business_administration_course_3,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_business_administration,BA103,Strategic Management,300,3,Semester 1,core
maranatha_business_and_management_studies_business_administration_course_4,maranatha,maranatha_business_and_management_studies,maranatha_business_and_management_studies_business_administration,BA104,Operations Management,400,3,Semester 2,core
maranatha_computing_and_information_technology_computer_science_course_1,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_computer_science,CS101,Programming Fundamentals,100,3,Semester 1,core
maranatha_computing_and_information_technology_computer_science_course_2,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_computer_science,CS102,Data Structures and Algorithms,200,3,Semester 2,core
maranatha_computing_and_information_technology_computer_science_course_3,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_computer_science,CS103,Database Systems,300,3,Semester 1,core
maranatha_computing_and_information_technology_computer_science_course_4,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_computer_science,CS104,Operating Systems,400,3,Semester 2,core
maranatha_computing_and_information_technology_information_technology_course_1,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_information_technology,IT101,Networking,100,3,Semester 1,core
maranatha_computing_and_information_technology_information_technology_course_2,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_information_technology,IT102,Web Technologies,200,3,Semester 2,core
maranatha_computing_and_information_technology_information_technology_course_3,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_information_technology,IT103,Systems Administration,300,3,Semester 1,core
maranatha_computing_and_information_technology_information_technology_course_4,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_information_technology,IT104,Cloud Computing,400,3,Semester 2,core
maranatha_computing_and_information_technology_information_systems_course_1,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_information_systems,IS101,Systems Analysis and Design,100,3,Semester 1,core
maranatha_computing_and_information_technology_information_systems_course_2,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_information_systems,IS102,Database Management,200,3,Semester 2,core
maranatha_computing_and_information_technology_information_systems_course_3,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_information_systems,IS103,Enterprise Systems,300,3,Semester 1,core
maranatha_computing_and_information_technology_information_systems_course_4,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_information_systems,IS104,IT Project Management,400,3,Semester 2,core
maranatha_computing_and_information_technology_cybersecurity_course_1,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_cybersecurity,C101,Network Security,100,3,Semester 1,core
maranatha_computing_and_information_technology_cybersecurity_course_2,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_cybersecurity,C102,Ethical Hacking,200,3,Semester 2,core
maranatha_computing_and_information_technology_cybersecurity_course_3,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_cybersecurity,C103,Digital Forensics,300,3,Semester 1,core
maranatha_computing_and_information_technology_cybersecurity_course_4,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_cybersecurity,C104,Security Governance,400,3,Semester 2,core
maranatha_computing_and_information_technology_data_science_course_1,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_data_science,DS101,Statistics for Data Science,100,3,Semester 1,core
maranatha_computing_and_information_technology_data_science_course_2,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_data_science,DS102,Machine Learning,200,3,Semester 2,core
maranatha_computing_and_information_technology_data_science_course_3,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_data_science,DS103,Data Visualization,300,3,Semester 1,core
maranatha_computing_and_information_technology_data_science_course_4,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_data_science,DS104,Big Data Analytics,400,3,Semester 2,core
maranatha_computing_and_information_technology_software_engineering_course_1,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_software_engineering,SE101,Software Requirements,100,3,Semester 1,core
maranatha_computing_and_information_technology_software_engineering_course_2,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_software_engineering,SE102,Software Design,200,3,Semester 2,core
maranatha_computing_and_information_technology_software_engineering_course_3,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_software_engineering,SE103,Software Testing,300,3,Semester 1,core
maranatha_computing_and_information_technology_software_engineering_course_4,maranatha,maranatha_computing_and_information_technology,maranatha_computing_and_information_technology_software_engineering,SE104,DevOps,400,3,Semester 2,core
maranatha_health_sciences_nursing_course_1,maranatha,maranatha_health_sciences,maranatha_health_sciences_nursing,N101,Anatomy and Physiology,100,3,Semester 1,core
maranatha_health_sciences_nursing_course_2,maranatha,maranatha_health_sciences,maranatha_health_sciences_nursing,N102,Medical-Surgical Nursing,200,3,Semester 2,core
maranatha_health_sciences_nursing_course_3,maranatha,maranatha_health_sciences,maranatha_health_sciences_nursing,N103,Community Health Nursing,300,3,Semester 1,core
maranatha_health_sciences_nursing_course_4,maranatha,maranatha_health_sciences,maranatha_health_sciences_nursing,N104,Pharmacology,400,3,Semester 2,core
maranatha_health_sciences_midwifery_course_1,maranatha,maranatha_health_sciences,maranatha_health_sciences_midwifery,M101,Maternal Health,100,3,Semester 1,core
maranatha_health_sciences_midwifery_course_2,maranatha,maranatha_health_sciences,maranatha_health_sciences_midwifery,M102,Neonatal Care,200,3,Semester 2,core
maranatha_health_sciences_midwifery_course_3,maranatha,maranatha_health_sciences,maranatha_health_sciences_midwifery,M103,Reproductive Health,300,3,Semester 1,core
maranatha_health_sciences_midwifery_course_4,maranatha,maranatha_health_sciences,maranatha_health_sciences_midwifery,M104,Obstetric Emergencies,400,3,Semester 2,core
maranatha_health_sciences_public_health_course_1,maranatha,maranatha_health_sciences,maranatha_health_sciences_public_health,PH101,Epidemiology,100,3,Semester 1,core
maranatha_health_sciences_public_health_course_2,maranatha,maranatha_health_sciences,maranatha_health_sciences_public_health,PH102,Health Promotion,200,3,Semester 2,core
maranatha_health_sciences_public_health_course_3,maranatha,maranatha_health_sciences,maranatha_health_sciences_public_health,PH103,Biostatistics,300,3,Semester 1,core
maranatha_health_sciences_public_health_course_4,maranatha,maranatha_health_sciences,maranatha_health_sciences_public_health,PH104,Environmental Health,400,3,Semester 2,core
maranatha_health_sciences_medical_laboratory_science_course_1,maranatha,maranatha_health_sciences,maranatha_health_sciences_medical_laboratory_science,MLS101,Haematology,100,3,Semester 1,core
maranatha_health_sciences_medical_laboratory_science_course_2,maranatha,maranatha_health_sciences,maranatha_health_sciences_medical_laboratory_science,MLS102,Clinical Chemistry,200,3,Semester 2,core
maranatha_health_sciences_medical_laboratory_science_course_3,maranatha,maranatha_health_sciences,maranatha_health_sciences_medical_laboratory_science,MLS103,Microbiology,300,3,Semester 1,core
maranatha_health_sciences_medical_laboratory_science_course_4,maranatha,maranatha_health_sciences,maranatha_health_sciences_medical_laboratory_science,MLS104,Histopathology,400,3,Semester 2,core
maranatha_health_sciences_physician_assistantship_course_1,maranatha,maranatha_health_sciences,maranatha_health_sciences_physician_assistantship,PA101,Clinical Medicine,100,3,Semester 1,core
maranatha_health_sciences_physician_assistantship_course_2,maranatha,maranatha_health_sciences,maranatha_health_sciences_physician_assistantship,PA102,Diagnostics,200,3,Semester 2,core
maranatha_health_sciences_physician_assistantship_course_3,maranatha,maranatha_health_sciences,maranatha_health_sciences_physician_assistantship,PA103,Pharmacology,300,3,Semester 1,core
maranatha_health_sciences_physician_assistantship_course_4,maranatha,maranatha_health_sciences,maranatha_health_sciences_physician_assistantship,PA104,Emergency Care,400,3,Semester 2,core
maranatha_health_sciences_health_information_management_course_1,maranatha,maranatha_health_sciences,maranatha_health_sciences_health_information_management,HIM101,Health Records,100,3,Semester 1,core
maranatha_health_sciences_health_information_management_course_2,maranatha,maranatha_health_sciences,maranatha_health_sciences_health_information_management,HIM102,Medical Coding,200,3,Semester 2,core
maranatha_health_sciences_health_information_management_course_3,maranatha,maranatha_health_sciences,maranatha_health_sciences_health_information_management,HIM103,Health Informatics,300,3,Semester 1,core
maranatha_health_sciences_health_information_management_course_4,maranatha,maranatha_health_sciences,maranatha_health_sciences_health_information_management,HIM104,Data Quality,400,3,Semester 2,core
maranatha_media_communication_and_creative_arts_journalism_course_1,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_journalism,J101,News Writing,100,3,Semester 1,core
maranatha_media_communication_and_creative_arts_journalism_course_2,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_journalism,J102,Media Law,200,3,Semester 2,core
maranatha_media_communication_and_creative_arts_journalism_course_3,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_journalism,J103,Broadcast Journalism,300,3,Semester 1,core
maranatha_media_communication_and_creative_arts_journalism_course_4,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_journalism,J104,Investigative Reporting,400,3,Semester 2,core
maranatha_media_communication_and_creative_arts_public_relations_course_1,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_public_relations,PR101,PR Writing,100,3,Semester 1,core
maranatha_media_communication_and_creative_arts_public_relations_course_2,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_public_relations,PR102,Corporate Communication,200,3,Semester 2,core
maranatha_media_communication_and_creative_arts_public_relations_course_3,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_public_relations,PR103,Crisis Communication,300,3,Semester 1,core
maranatha_media_communication_and_creative_arts_public_relations_course_4,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_public_relations,PR104,Media Relations,400,3,Semester 2,core
maranatha_media_communication_and_creative_arts_communication_studies_course_1,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_communication_studies,CS101,Communication Theory,100,3,Semester 1,core
maranatha_media_communication_and_creative_arts_communication_studies_course_2,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_communication_studies,CS102,Research Methods,200,3,Semester 2,core
maranatha_media_communication_and_creative_arts_communication_studies_course_3,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_communication_studies,CS103,Development Communication,300,3,Semester 1,core
maranatha_media_communication_and_creative_arts_communication_studies_course_4,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_communication_studies,CS104,Interpersonal Communication,400,3,Semester 2,core
maranatha_media_communication_and_creative_arts_film_and_media_studies_course_1,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_film_and_media_studies,FAMS101,Film Production,100,3,Semester 1,core
maranatha_media_communication_and_creative_arts_film_and_media_studies_course_2,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_film_and_media_studies,FAMS102,Script Writing,200,3,Semester 2,core
maranatha_media_communication_and_creative_arts_film_and_media_studies_course_3,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_film_and_media_studies,FAMS103,Editing,300,3,Semester 1,core
maranatha_media_communication_and_creative_arts_film_and_media_studies_course_4,maranatha,maranatha_media_communication_and_creative_arts,maranatha_media_communication_and_creative_arts_film_and_media_studies,FAMS104,Media Studies,400,3,Semester 2,core
maranatha_education_educational_studies_course_1,maranatha,maranatha_education,maranatha_education_educational_studies,ES101,Foundations of Education,100,3,Semester 1,core
maranatha_education_educational_studies_course_2,maranatha,maranatha_education,maranatha_education_educational_studies,ES102,Educational Psychology,200,3,Semester 2,core
maranatha_education_educational_studies_course_3,maranatha,maranatha_education,maranatha_education_educational_studies,ES103,Assessment in Education,300,3,Semester 1,core
maranatha_education_educational_studies_course_4,maranatha,maranatha_education,maranatha_education_educational_studies,ES104,Inclusive Education,400,3,Semester 2,core
maranatha_education_curriculum_and_instruction_course_1,maranatha,maranatha_education,maranatha_education_curriculum_and_instruction,CAI101,Curriculum Studies,100,3,Semester 1,core
maranatha_education_curriculum_and_instruction_course_2,maranatha,maranatha_education,maranatha_education_curriculum_and_instruction,CAI102,Instructional Design,200,3,Semester 2,core
maranatha_education_curriculum_and_instruction_course_3,maranatha,maranatha_education,maranatha_education_curriculum_and_instruction,CAI103,Teaching Methods,300,3,Semester 1,core
maranatha_education_curriculum_and_instruction_course_4,maranatha,maranatha_education,maranatha_education_curriculum_and_instruction,CAI104,Educational Technology,400,3,Semester 2,core
maranatha_education_educational_leadership_course_1,maranatha,maranatha_education,maranatha_education_educational_leadership,EL101,School Administration,100,3,Semester 1,core
maranatha_education_educational_leadership_course_2,maranatha,maranatha_education,maranatha_education_educational_leadership,EL102,Leadership Theory,200,3,Semester 2,core
maranatha_education_educational_leadership_course_3,maranatha,maranatha_education,maranatha_education_educational_leadership,EL103,Policy and Planning,300,3,Semester 1,core
maranatha_education_educational_leadership_course_4,maranatha,maranatha_education,maranatha_education_educational_leadership,EL104,Supervision,400,3,Semester 2,core
maranatha_education_guidance_and_counselling_course_1,maranatha,maranatha_education,maranatha_education_guidance_and_counselling,GAC101,Counselling Theory,100,3,Semester 1,core
maranatha_education_guidance_and_counselling_course_2,maranatha,maranatha_education,maranatha_education_guidance_and_counselling,GAC102,Career Guidance,200,3,Semester 2,core
maranatha_education_guidance_and_counselling_course_3,maranatha,maranatha_education,maranatha_education_guidance_and_counselling,GAC103,Group Counselling,300,3,Semester 1,core
maranatha_education_guidance_and_counselling_course_4,maranatha,maranatha_education,maranatha_education_guidance_and_counselling,GAC104,Testing and Assessment,400,3,Semester 2,core
gbuc_business_and_management_studies_accounting_course_1,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_accounting,A101,Financial Accounting,100,3,Semester 1,core
gbuc_business_and_management_studies_accounting_course_2,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_accounting,A102,Cost Accounting,200,3,Semester 2,core
gbuc_business_and_management_studies_accounting_course_3,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_accounting,A103,Auditing,300,3,Semester 1,core
gbuc_business_and_management_studies_accounting_course_4,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_accounting,A104,Taxation,400,3,Semester 2,core
gbuc_business_and_management_studies_banking_and_finance_course_1,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_banking_and_finance,BAF101,Corporate Finance,100,3,Semester 1,core
gbuc_business_and_management_studies_banking_and_finance_course_2,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_banking_and_finance,BAF102,Financial Markets,200,3,Semester 2,core
gbuc_business_and_management_studies_banking_and_finance_course_3,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_banking_and_finance,BAF103,Investment Analysis,300,3,Semester 1,core
gbuc_business_and_management_studies_banking_and_finance_course_4,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_banking_and_finance,BAF104,Risk Management,400,3,Semester 2,core
gbuc_business_and_management_studies_marketing_course_1,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_marketing,M101,Principles of Marketing,100,3,Semester 1,core
gbuc_business_and_management_studies_marketing_course_2,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_marketing,M102,Consumer Behaviour,200,3,Semester 2,core
gbuc_business_and_management_studies_marketing_course_3,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_marketing,M103,Digital Marketing,300,3,Semester 1,core
gbuc_business_and_management_studies_marketing_course_4,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_marketing,M104,Sales Management,400,3,Semester 2,core
gbuc_business_and_management_studies_human_resource_management_course_1,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_human_resource_management,HRM101,Organizational Behaviour,100,3,Semester 1,core
gbuc_business_and_management_studies_human_resource_management_course_2,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_human_resource_management,HRM102,Recruitment and Selection,200,3,Semester 2,core
gbuc_business_and_management_studies_human_resource_management_course_3,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_human_resource_management,HRM103,Labour Relations,300,3,Semester 1,core
gbuc_business_and_management_studies_human_resource_management_course_4,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_human_resource_management,HRM104,Performance Management,400,3,Semester 2,core
gbuc_business_and_management_studies_procurement_and_supply_chain_course_1,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_procurement_and_supply_chain,PASC101,Procurement Principles,100,3,Semester 1,core
gbuc_business_and_management_studies_procurement_and_supply_chain_course_2,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_procurement_and_supply_chain,PASC102,Logistics Management,200,3,Semester 2,core
gbuc_business_and_management_studies_procurement_and_supply_chain_course_3,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_procurement_and_supply_chain,PASC103,Inventory Control,300,3,Semester 1,core
gbuc_business_and_management_studies_procurement_and_supply_chain_course_4,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_procurement_and_supply_chain,PASC104,Contract Management,400,3,Semester 2,core
gbuc_business_and_management_studies_business_administration_course_1,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_business_administration,BA101,Business Law,100,3,Semester 1,core
gbuc_business_and_management_studies_business_administration_course_2,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_business_administration,BA102,Entrepreneurship,200,3,Semester 2,core
gbuc_business_and_management_studies_business_administration_course_3,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_business_administration,BA103,Strategic Management,300,3,Semester 1,core
gbuc_business_and_management_studies_business_administration_course_4,gbuc,gbuc_business_and_management_studies,gbuc_business_and_management_studies_business_administration,BA104,Operations Management,400,3,Semester 2,core
gbuc_computing_and_information_technology_computer_science_course_1,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_computer_science,CS101,Programming Fundamentals,100,3,Semester 1,core
gbuc_computing_and_information_technology_computer_science_course_2,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_computer_science,CS102,Data Structures and Algorithms,200,3,Semester 2,core
gbuc_computing_and_information_technology_computer_science_course_3,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_computer_science,CS103,Database Systems,300,3,Semester 1,core
gbuc_computing_and_information_technology_computer_science_course_4,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_computer_science,CS104,Operating Systems,400,3,Semester 2,core
gbuc_computing_and_information_technology_information_technology_course_1,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_information_technology,IT101,Networking,100,3,Semester 1,core
gbuc_computing_and_information_technology_information_technology_course_2,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_information_technology,IT102,Web Technologies,200,3,Semester 2,core
gbuc_computing_and_information_technology_information_technology_course_3,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_information_technology,IT103,Systems Administration,300,3,Semester 1,core
gbuc_computing_and_information_technology_information_technology_course_4,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_information_technology,IT104,Cloud Computing,400,3,Semester 2,core
gbuc_computing_and_information_technology_information_systems_course_1,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_information_systems,IS101,Systems Analysis and Design,100,3,Semester 1,core
gbuc_computing_and_information_technology_information_systems_course_2,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_information_systems,IS102,Database Management,200,3,Semester 2,core
gbuc_computing_and_information_technology_information_systems_course_3,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_information_systems,IS103,Enterprise Systems,300,3,Semester 1,core
gbuc_computing_and_information_technology_information_systems_course_4,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_information_systems,IS104,IT Project Management,400,3,Semester 2,core
gbuc_computing_and_information_technology_cybersecurity_course_1,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_cybersecurity,C101,Network Security,100,3,Semester 1,core
gbuc_computing_and_information_technology_cybersecurity_course_2,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_cybersecurity,C102,Ethical Hacking,200,3,Semester 2,core
gbuc_computing_and_information_technology_cybersecurity_course_3,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_cybersecurity,C103,Digital Forensics,300,3,Semester 1,core
gbuc_computing_and_information_technology_cybersecurity_course_4,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_cybersecurity,C104,Security Governance,400,3,Semester 2,core
gbuc_computing_and_information_technology_data_science_course_1,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_data_science,DS101,Statistics for Data Science,100,3,Semester 1,core
gbuc_computing_and_information_technology_data_science_course_2,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_data_science,DS102,Machine Learning,200,3,Semester 2,core
gbuc_computing_and_information_technology_data_science_course_3,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_data_science,DS103,Data Visualization,300,3,Semester 1,core
gbuc_computing_and_information_technology_data_science_course_4,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_data_science,DS104,Big Data Analytics,400,3,Semester 2,core
gbuc_computing_and_information_technology_software_engineering_course_1,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_software_engineering,SE101,Software Requirements,100,3,Semester 1,core
gbuc_computing_and_information_technology_software_engineering_course_2,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_software_engineering,SE102,Software Design,200,3,Semester 2,core
gbuc_computing_and_information_technology_software_engineering_course_3,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_software_engineering,SE103,Software Testing,300,3,Semester 1,core
gbuc_computing_and_information_technology_software_engineering_course_4,gbuc,gbuc_computing_and_information_technology,gbuc_computing_and_information_technology_software_engineering,SE104,DevOps,400,3,Semester 2,core
gbuc_health_sciences_nursing_course_1,gbuc,gbuc_health_sciences,gbuc_health_sciences_nursing,N101,Anatomy and Physiology,100,3,Semester 1,core
gbuc_health_sciences_nursing_course_2,gbuc,gbuc_health_sciences,gbuc_health_sciences_nursing,N102,Medical-Surgical Nursing,200,3,Semester 2,core
gbuc_health_sciences_nursing_course_3,gbuc,gbuc_health_sciences,gbuc_health_sciences_nursing,N103,Community Health Nursing,300,3,Semester 1,core
gbuc_health_sciences_nursing_course_4,gbuc,gbuc_health_sciences,gbuc_health_sciences_nursing,N104,Pharmacology,400,3,Semester 2,core
gbuc_health_sciences_midwifery_course_1,gbuc,gbuc_health_sciences,gbuc_health_sciences_midwifery,M101,Maternal Health,100,3,Semester 1,core
gbuc_health_sciences_midwifery_course_2,gbuc,gbuc_health_sciences,gbuc_health_sciences_midwifery,M102,Neonatal Care,200,3,Semester 2,core
gbuc_health_sciences_midwifery_course_3,gbuc,gbuc_health_sciences,gbuc_health_sciences_midwifery,M103,Reproductive Health,300,3,Semester 1,core
gbuc_health_sciences_midwifery_course_4,gbuc,gbuc_health_sciences,gbuc_health_sciences_midwifery,M104,Obstetric Emergencies,400,3,Semester 2,core
gbuc_health_sciences_public_health_course_1,gbuc,gbuc_health_sciences,gbuc_health_sciences_public_health,PH101,Epidemiology,100,3,Semester 1,core
gbuc_health_sciences_public_health_course_2,gbuc,gbuc_health_sciences,gbuc_health_sciences_public_health,PH102,Health Promotion,200,3,Semester 2,core
gbuc_health_sciences_public_health_course_3,gbuc,gbuc_health_sciences,gbuc_health_sciences_public_health,PH103,Biostatistics,300,3,Semester 1,core
gbuc_health_sciences_public_health_course_4,gbuc,gbuc_health_sciences,gbuc_health_sciences_public_health,PH104,Environmental Health,400,3,Semester 2,core
gbuc_health_sciences_medical_laboratory_science_course_1,gbuc,gbuc_health_sciences,gbuc_health_sciences_medical_laboratory_science,MLS101,Haematology,100,3,Semester 1,core
gbuc_health_sciences_medical_laboratory_science_course_2,gbuc,gbuc_health_sciences,gbuc_health_sciences_medical_laboratory_science,MLS102,Clinical Chemistry,200,3,Semester 2,core
gbuc_health_sciences_medical_laboratory_science_course_3,gbuc,gbuc_health_sciences,gbuc_health_sciences_medical_laboratory_science,MLS103,Microbiology,300,3,Semester 1,core
