id,university_id,faculty_id,name
wiuc_gh_health_sciences_health_information_management,wiuc_gh,wiuc_gh_health_sciences,Health Information Management
wiuc_gh_media_communication_and_creative_arts_journalism,wiuc_gh,wiuc_gh_media_communication_and_creative_arts,Journalism
wiuc_gh_media_communication_and_creative_arts_public_relations,wiuc_gh,wiuc_gh_media_communication_and_creative_arts,Public Relations
wiuc_gh_media_communication_and_creative_arts_communication_studies,wiuc_gh,wiuc_gh_media_communication_and_creative_arts,Communication Studies
wiuc_gh_media_communication_and_creative_arts_film_and_media_studies,wiuc_gh,wiuc_gh_media_communication_and_creative_arts,Film and Media Studies
wiuc_gh_education_educational_studies,wiuc_gh,wiuc_gh_education,Educational Studies
wiuc_gh_education_curriculum_and_instruction,wiuc_gh,wiuc_gh_education,Curriculum and Instruction
wiuc_gh_education_educational_leadership,wiuc_gh,wiuc_gh_education,Educational Leadership
wiuc_gh_education_guidance_and_counselling,wiuc_gh,wiuc_gh_education,Guidance and Counselling
maranatha_business_and_management_studies_accounting,maranatha,maranatha_business_and_management_studies,Accounting
maranatha_business_and_management_studies_banking_and_finance,maranatha,maranatha_business_and_management_studies,Banking and Finance
maranatha_business_and_management_studies_marketing,maranatha,maranatha_business_and_management_studies,Marketing
maranatha_business_and_management_studies_human_resource_management,maranatha,maranatha_business_and_management_studies,Human Resource Management
maranatha_business_and_management_studies_procurement_and_supply_chain,maranatha,maranatha_business_and_management_studies,Procurement and Supply Chain
maranatha_business_and_management_studies_business_administration,maranatha,maranatha_business_and_management_studies,Business Administration
maranatha_computing_and_information_technology_computer_science,maranatha,maranatha_computing_and_information_technology,Computer Science
maranatha_computing_and_information_technology_information_technology,maranatha,maranatha_computing_and_information_technology,Information Technology
maranatha_computing_and_information_technology_information_systems,maranatha,maranatha_computing_and_information_technology,Information Systems
maranatha_computing_and_information_technology_cybersecurity,maranatha,maranatha_computing_and_information_technology,Cybersecurity
maranatha_computing_and_information_technology_data_science,maranatha,maranatha_computing_and_information_technology,Data Science
maranatha_computing_and_information_technology_software_engineering,maranatha,maranatha_computing_and_information_technology,Software Engineering
maranatha_health_sciences_nursing,maranatha,maranatha_health_sciences,Nursing
maranatha_health_sciences_midwifery,maranatha,maranatha_health_sciences,Midwifery
maranatha_health_sciences_public_health,maranatha,maranatha_health_sciences,Public Health
maranatha_health_sciences_medical_laboratory_science,maranatha,maranatha_health_sciences,Medical Laboratory Science
maranatha_health_sciences_physician_assistantship,maranatha,maranatha_health_sciences,Physician Assistantship
maranatha_health_sciences_health_information_management,maranatha,maranatha_health_sciences,Health Information Management
maranatha_media_communication_and_creative_arts_journalism,maranatha,maranatha_media_communication_and_creative_arts,Journalism
maranatha_media_communication_and_creative_arts_public_relations,maranatha,maranatha_media_communication_and_creative_arts,Public Relations
maranatha_media_communication_and_creative_arts_communication_studies,maranatha,maranatha_media_communication_and_creative_arts,Communication Studies
maranatha_media_communication_and_creative_arts_film_and_media_studies,maranatha,maranatha_media_communication_and_creative_arts,Film and Media Studies
maranatha_education_educational_studies,maranatha,maranatha_education,Educational Studies
maranatha_education_curriculum_and_instruction,maranatha,maranatha_education,Curriculum and Instruction
maranatha_education_educational_leadership,maranatha,maranatha_education,Educational Leadership
maranatha_education_guidance_and_counselling,maranatha,maranatha_education,Guidance and Counselling
gbuc_business_and_management_studies_accounting,gbuc,gbuc_business_and_management_studies,Accounting
gbuc_business_and_management_studies_banking_and_finance,gbuc,gbuc_business_and_management_studies,Banking and Finance
gbuc_business_and_management_studies_marketing,gbuc,gbuc_business_and_management_studies,Marketing
gbuc_business_and_management_studies_human_resource_management,gbuc,gbuc_business_and_management_studies,Human Resource Management
gbuc_business_and_management_studies_procurement_and_supply_chain,gbuc,gbuc_business_and_management_studies,Procurement and Supply Chain
gbuc_business_and_management_studies_business_administration,gbuc,gbuc_business_and_management_studies,Business Administration
gbuc_computing_and_information_technology_computer_science,gbuc,gbuc_computing_and_information_technology,Computer Science
gbuc_computing_and_information_technology_information_technology,gbuc,gbuc_computing_and_information_technology,Information Technology
gbuc_computing_and_information_technology_information_systems,gbuc,gbuc_computing_and_information_technology,Information Systems
gbuc_computing_and_information_technology_cybersecurity,gbuc,gbuc_computing_and_information_technology,Cybersecurity
gbuc_computing_and_information_technology_data_science,gbuc,gbuc_computing_and_information_technology,Data Science
gbuc_computing_and_information_technology_software_engineering,gbuc,gbuc_computing_and_information_technology,Software Engineering
gbuc_health_sciences_nursing,gbuc,gbuc_health_sciences,Nursing
gbuc_health_sciences_midwifery,gbuc,gbuc_health_sciences,Midwifery
gbuc_health_sciences_public_health,gbuc,gbuc_health_sciences,Public Health
gbuc_health_sciences_medical_laboratory_science,gbuc,gbuc_health_sciences,Medical Laboratory Science
gbuc_health_sciences_physician_assistantship,gbuc,gbuc_health_sciences,Physician Assistantship
gbuc_health_sciences_health_information_management,gbuc,gbuc_health_sciences,Health Information Management
gbuc_media_communication_and_creative_arts_journalism,gbuc,gbuc_media_communication_and_creative_arts,Journalism
gbuc_media_communication_and_creative_arts_public_relations,gbuc,gbuc_media_communication_and_creative_arts,Public Relations
gbuc_media_communication_and_creative_arts_communication_studies,gbuc,gbuc_media_communication_and_creative_arts,Communication Studies
gbuc_media_communication_and_creative_arts_film_and_media_studies,gbuc,gbuc_media_communication_and_creative_arts,Film and Media Studies
gbuc_education_educational_studies,gbuc,gbuc_education,Educational Studies
gbuc_education_curriculum_and_instruction,gbuc,gbuc_education,Curriculum and Instruction
gbuc_education_educational_leadership,gbuc,gbuc_education,Educational Leadership
gbuc_education_guidance_and_counselling,gbuc,gbuc_education,Guidance and Counselling
aucb_business_and_management_studies_accounting,aucb,aucb_business_and_management_studies,Accounting
aucb_business_and_management_studies_banking_and_finance,aucb,aucb_business_and_management_studies,Banking and Finance
aucb_business_and_management_studies_marketing,aucb,aucb_business_and_management_studies,Marketing
aucb_business_and_management_studies_human_resource_management,aucb,aucb_business_and_management_studies,Human Resource Management
aucb_business_and_management_studies_procurement_and_supply_chain,aucb,aucb_business_and_management_studies,Procurement and Supply Chain
aucb_business_and_management_studies_business_administration,aucb,aucb_business_and_management_studies,Business Administration
aucb_computing_and_information_technology_computer_science,aucb,aucb_computing_and_information_technology,Computer Science
aucb_computing_and_information_technology_information_technology,aucb,aucb_computing_and_information_technology,Information Technology
aucb_computing_and_information_technology_information_systems,aucb,aucb_computing_and_information_technology,Information Systems
aucb_computing_and_information_technology_cybersecurity,aucb,aucb_computing_and_information_technology,Cybersecurity
aucb_computing_and_information_technology_data_science,aucb,aucb_computing_and_information_technology,Data Science
aucb_computing_and_information_technology_software_engineering,aucb,aucb_computing_and_information_technology,Software Engineering
aucb_health_sciences_nursing,aucb,aucb_health_sciences,Nursing
aucb_health_sciences_midwifery,aucb,aucb_health_sciences,Midwifery
aucb_health_sciences_public_health,aucb,aucb_health_sciences,Public Health
aucb_health_sciences_medical_laboratory_science,aucb,aucb_health_sciences,Medical Laboratory Science
aucb_health_sciences_physician_assistantship,aucb,aucb_health_sciences,Physician Assistantship
aucb_health_sciences_health_information_management,aucb,aucb_health_sciences,Health Information Management
aucb_theology_leadership_and_humanities_theology,aucb,aucb_theology_leadership_and_humanities,Theology
aucb_theology_leadership_and_humanities_religious_studies,aucb,aucb_theology_leadership_and_humanities,Religious Studies
aucb_theology_leadership_and_humanities_leadership_and_ministry,aucb,aucb_theology_leadership_and_humanities,Leadership and Ministry
aucb_education_educational_studies,aucb,aucb_education,Educational Studies
aucb_education_curriculum_and_instruction,aucb,aucb_education,Curriculum and Instruction
aucb_education_educational_leadership,aucb,aucb_education,Educational Leadership
aucb_education_guidance_and_counselling,aucb,aucb_education,Guidance and Counselling
ensign_business_and_management_studies_accounting,ensign,ensign_business_and_management_studies,Accounting
ensign_business_and_management_studies_banking_and_finance,ensign,ensign_business_and_management_studies,Banking and Finance
ensign_business_and_management_studies_marketing,ensign,ensign_business_and_management_studies,Marketing
ensign_business_and_management_studies_human_resource_management,ensign,ensign_business_and_management_studies,Human Resource Management
ensign_business_and_management_studies_procurement_and_supply_chain,ensign,ensign_business_and_management_studies,Procurement and Supply Chain
ensign_business_and_management_studies_business_administration,ensign,ensign_business_and_management_studies,Business Administration
ensign_computing_and_information_technology_computer_science,ensign,ensign_computing_and_information_technology,Computer Science
ensign_computing_and_information_technology_information_technology,ensign,ensign_computing_and_information_technology,Information Technology
ensign_computing_and_information_technology_information_systems,ensign,ensign_computing_and_information_technology,Information Systems
ensign_computing_and_information_technology_cybersecurity,ensign,ensign_computing_and_information_technology,Cybersecurity
ensign_computing_and_information_technology_data_science,ensign,ensign_computing_and_information_technology,Data Science
ensign_computing_and_information_technology_software_engineering,ensign,ensign_computing_and_information_technology,Software Engineering
ensign_health_sciences_nursing,ensign,ensign_health_sciences,Nursing
ensign_health_sciences_midwifery,ensign,ensign_health_sciences,Midwifery
ensign_health_sciences_public_health,ensign,ensign_health_sciences,Public Health
ensign_health_sciences_medical_laboratory_science,ensign,ensign_health_sciences,Medical Laboratory Science
ensign_health_sciences_physician_assistantship,ensign,ensign_health_sciences,Physician Assistantship
ensign_health_sciences_health_information_management,ensign,ensign_health_sciences,Health Information Management
ensign_theology_leadership_and_humanities_theology,ensign,ensign_theology_leadership_and_humanities,Theology
ensign_theology_leadership_and_humanities_religious_studies,ensign,ensign_theology_leadership_and_humanities,Religious Studies
ensign_theology_leadership_and_humanities_leadership_and_ministry,ensign,ensign_theology_leadership_and_humanities,Leadership and Ministry
ensign_education_educational_studies,ensign,ensign_education,Educational Studies
ensign_education_curriculum_and_instruction,ensign,ensign_education,Curriculum and Instruction
ensign_education_educational_leadership,ensign,ensign_education,Educational Leadership
ensign_education_guidance_and_counselling,ensign,ensign_education,Guidance and Counselling
entrance_business_and_management_studies_accounting,entrance,entrance_business_and_management_studies,Accounting
entrance_business_and_management_studies_banking_and_finance,entrance,entrance_business_and_management_studies,Banking and Finance
entrance_business_and_management_studies_marketing,entrance,entrance_business_and_management_studies,Marketing
entrance_business_and_management_studies_human_resource_management,entrance,entrance_business_and_management_studies,Human Resource Management
entrance_business_and_management_studies_procurement_and_supply_chain,entrance,entrance_business_and_management_studies,Procurement and Supply Chain
entrance_business_and_management_studies_business_administration,entrance,entrance_business_and_management_studies,Business Administration
entrance_computing_and_information_technology_computer_science,entrance,entrance_computing_and_information_technology,Computer Science
entrance_computing_and_information_technology_information_technology,entrance,entrance_computing_and_information_technology,Information Technology
entrance_computing_and_information_technology_information_systems,entrance,entrance_computing_and_information_technology,Information Systems
entrance_computing_and_information_technology_cybersecurity,entrance,entrance_computing_and_information_technology,Cybersecurity
entrance_computing_and_information_technology_data_science,entrance,entrance_computing_and_information_technology,Data Science
entrance_computing_and_information_technology_software_engineering,entrance,entrance_computing_and_information_technology,Software Engineering
entrance_health_sciences_nursing,entrance,entrance_health_sciences,Nursing
entrance_health_sciences_midwifery,entrance,entrance_health_sciences,Midwifery
entrance_health_sciences_public_health,entrance,entrance_health_sciences,Public Health
entrance_health_sciences_medical_laboratory_science,entrance,entrance_health_sciences,Medical Laboratory Science
entrance_health_sciences_physician_assistantship,entrance,entrance_health_sciences,Physician Assistantship
entrance_health_sciences_health_information_management,entrance,entrance_health_sciences,Health Information Management
entrance_theology_leadership_and_humanities_theology,entrance,entrance_theology_leadership_and_humanities,Theology
entrance_theology_leadership_and_humanities_religious_studies,entrance,entrance_theology_leadership_and_humanities,Religious Studies
entrance_theology_leadership_and_humanities_leadership_and_ministry,entrance,entrance_theology_leadership_and_humanities,Leadership and Ministry
entrance_education_educational_studies,entrance,entrance_education,Educational Studies
entrance_education_curriculum_and_instruction,entrance,entrance_education,Curriculum and Instruction
entrance_education_educational_leadership,entrance,entrance_education,Educational Leadership
entrance_education_guidance_and_counselling,entrance,entrance_education,Guidance and Counselling
tts_business_and_management_studies_accounting,tts,tts_business_and_management_studies,Accounting
tts_business_and_management_studies_banking_and_finance,tts,tts_business_and_management_studies,Banking and Finance
tts_business_and_management_studies_marketing,tts,tts_business_and_management_studies,Marketing
tts_business_and_management_studies_human_resource_management,tts,tts_business_and_management_studies,Human Resource Management
tts_business_and_management_studies_procurement_and_supply_chain,tts,tts_business_and_management_studies,Procurement and Supply Chain
tts_business_and_management_studies_business_administration,tts,tts_business_and_management_studies,Business Administration
tts_computing_and_information_technology_computer_science,tts,tts_computing_and_information_technology,Computer Science
tts_computing_and_information_technology_information_technology,tts,tts_computing_and_information_technology,Information Technology
tts_computing_and_information_technology_information_systems,tts,tts_computing_and_information_technology,Information Systems
tts_computing_and_information_technology_cybersecurity,tts,tts_computing_and_information_technology,Cybersecurity
tts_computing_and_information_technology_data_science,tts,tts_computing_and_information_technology,Data Science
tts_computing_and_information_technology_software_engineering,tts,tts_computing_and_information_technology,Software Engineering
tts_health_sciences_nursing,tts,tts_health_sciences,Nursing
tts_health_sciences_midwifery,tts,tts_health_sciences,Midwifery
tts_health_sciences_public_health,tts,tts_health_sciences,Public Health
tts_health_sciences_medical_laboratory_science,tts,tts_health_sciences,Medical Laboratory Science
tts_health_sciences_physician_assistantship,tts,tts_health_sciences,Physician Assistantship
tts_health_sciences_health_information_management,tts,tts_health_sciences,Health Information Management
tts_theology_leadership_and_humanities_theology,tts,tts_theology_leadership_and_humanities,Theology
tts_theology_leadership_and_humanities_religious_studies,tts,tts_theology_leadership_and_humanities,Religious Studies
tts_theology_leadership_and_humanities_leadership_and_ministry,tts,tts_theology_leadership_and_humanities,Leadership and Ministry
tts_education_educational_studies,tts,tts_education,Educational Studies
tts_education_curriculum_and_instruction,tts,tts_education,Curriculum and Instruction
tts_education_educational_leadership,tts,tts_education,Educational Leadership
tts_education_guidance_and_counselling,tts,tts_education,Guidance and Counselling
aci_business_and_management_studies_accounting,aci,aci_business_and_management_studies,Accounting
aci_business_and_management_studies_banking_and_finance,aci,aci_business_and_management_studies,Banking and Finance
aci_business_and_management_studies_marketing,aci,aci_business_and_management_studies,Marketing
aci_business_and_management_studies_human_resource_management,aci,aci_business_and_management_studies,Human Resource Management
aci_business_and_management_studies_procurement_and_supply_chain,aci,aci_business_and_management_studies,Procurement and Supply Chain
aci_business_and_management_studies_business_administration,aci,aci_business_and_management_studies,Business Administration
aci_computing_and_information_technology_computer_science,aci,aci_computing_and_information_technology,Computer Science
aci_computing_and_information_technology_information_technology,aci,aci_computing_and_information_technology,Information Technology
aci_computing_and_information_technology_information_systems,aci,aci_computing_and_information_technology,Information Systems
aci_computing_and_information_technology_cybersecurity,aci,aci_computing_and_information_technology,Cybersecurity
aci_computing_and_information_technology_data_science,aci,aci_computing_and_information_technology,Data Science
aci_computing_and_information_technology_software_engineering,aci,aci_computing_and_information_technology,Software Engineering
aci_health_sciences_nursing,aci,aci_health_sciences,Nursing
aci_health_sciences_midwifery,aci,aci_health_sciences,Midwifery
aci_health_sciences_public_health,aci,aci_health_sciences,Public Health
aci_health_sciences_medical_laboratory_science,aci,aci_health_sciences,Medical Laboratory Science
aci_health_sciences_physician_assistantship,aci,aci_health_sciences,Physician Assistantship
aci_health_sciences_health_information_management,aci,aci_health_sciences,Health Information Management
aci_theology_leadership_and_humanities_theology,aci,aci_theology_leadership_and_humanities,Theology
aci_theology_leadership_and_humanities_religious_studies,aci,aci_theology_leadership_and_humanities,Religious Studies
aci_theology_leadership_and_humanities_leadership_and_ministry,aci,aci_theology_leadership_and_humanities,Leadership and Ministry
aci_education_educational_studies,aci,aci_education,Educational Studies
aci_education_curriculum_and_instruction,aci,aci_education,Curriculum and Instruction
aci_education_educational_leadership,aci,aci_education,Educational Leadership
aci_education_guidance_and_counselling,aci,aci_education,Guidance and Counselling
acm_business_and_management_studies_accounting,acm,acm_business_and_management_studies,Accounting
acm_business_and_management_studies_banking_and_finance,acm,acm_business_and_management_studies,Banking and Finance
acm_business_and_management_studies_marketing,acm,acm_business_and_management_studies,Marketing
acm_business_and_management_studies_human_resource_management,acm,acm_business_and_management_studies,Human Resource Management
acm_business_and_management_studies_procurement_and_supply_chain,acm,acm_business_and_management_studies,Procurement and Supply Chain
acm_business_and_management_studies_business_administration,acm,acm_business_and_management_studies,Business Administration
acm_computing_and_information_technology_computer_science,acm,acm_computing_and_information_technology,Computer Science
acm_computing_and_information_technology_information_technology,acm,acm_computing_and_information_technology,Information Technology
acm_computing_and_information_technology_information_systems,acm,acm_computing_and_information_technology,Information Systems
acm_computing_and_information_technology_cybersecurity,acm,acm_computing_and_information_technology,Cybersecurity
acm_computing_and_information_technology_data_science,acm,acm_computing_and_information_technology,Data Science
acm_computing_and_information_technology_software_engineering,acm,acm_computing_and_information_technology,Software Engineering
acm_health_sciences_nursing,acm,acm_health_sciences,Nursing
acm_health_sciences_midwifery,acm,acm_health_sciences,Midwifery
acm_health_sciences_public_health,acm,acm_health_sciences,Public Health
acm_health_sciences_medical_laboratory_science,acm,acm_health_sciences,Medical Laboratory Science
acm_health_sciences_physician_assistantship,acm,acm_health_sciences,Physician Assistantship
acm_health_sciences_health_information_management,acm,acm_health_sciences,Health Information Management
acm_media_communication_and_creative_arts_journalism,acm,acm_media_communication_and_creative_arts,Journalism
acm_media_communication_and_creative_arts_public_relations,acm,acm_media_communication_and_creative_arts,Public Relations
acm_media_communication_and_creative_arts_communication_studies,acm,acm_media_communication_and_creative_arts,Communication Studies
acm_media_communication_and_creative_arts_film_and_media_studies,acm,acm_media_communication_and_creative_arts,Film and Media Studies
acm_education_educational_studies,acm,acm_education,Educational Studies
acm_education_curriculum_and_instruction,acm,acm_education,Curriculum and Instruction
acm_education_educational_leadership,acm,acm_education,Educational Leadership
acm_education_guidance_and_counselling,acm,acm_education,Guidance and Counselling
abetico_education_educational_studies,abetico,abetico_education,Educational Studies
abetico_education_curriculum_and_instruction,abetico,abetico_education,Curriculum and Instruction
abetico_education_educational_leadership,abetico,abetico_education,Educational Leadership
abetico_education_guidance_and_counselling,abetico,abetico_education,Guidance and Counselling
abetico_basic_education_primary_education,abetico,abetico_basic_education,Primary Education
abetico_basic_education_mathematics_education,abetico,abetico_basic_education,Mathematics Education
abetico_basic_education_science_education,abetico,abetico_basic_education,Science Education
abetico_basic_education_social_studies_education,abetico,abetico_basic_education,Social Studies Education
abetico_early_childhood_education_early_childhood_education,abetico,abetico_early_childhood_education,Early Childhood Education
abetico_junior_high_school_education_jhs_education,abetico,abetico_junior_high_school_education,JHS Education
abetico_junior_high_school_education_english_education,abetico,abetico_junior_high_school_education,English Education
abetico_junior_high_school_education_mathematics_education,abetico,abetico_junior_high_school_education,Mathematics Education
abetico_junior_high_school_education_rme_education,abetico,abetico_junior_high_school_education,RME Education
accra_coe_education_educational_studies,accra_coe,accra_coe_education,Educational Studies
accra_coe_education_curriculum_and_instruction,accra_coe,accra_coe_education,Curriculum and Instruction
accra_coe_education_educational_leadership,accra_coe,accra_coe_education,Educational Leadership
accra_coe_education_guidance_and_counselling,accra_coe,accra_coe_education,Guidance and Counselling
accra_coe_basic_education_primary_education,accra_coe,accra_coe_basic_education,Primary Education
accra_coe_basic_education_mathematics_education,accra_coe,accra_coe_basic_education,Mathematics Education
accra_coe_basic_education_science_education,accra_coe,accra_coe_basic_education,Science Education
accra_coe_basic_education_social_studies_education,accra_coe,accra_coe_basic_education,Social Studies Education
accra_coe_early_childhood_education_early_childhood_education,accra_coe,accra_coe_early_childhood_education,Early Childhood Education
accra_coe_junior_high_school_education_jhs_education,accra_coe,accra_coe_junior_high_school_education,JHS Education
accra_coe_junior_high_school_education_english_education,accra_coe,accra_coe_junior_high_school_education,English Education
accra_coe_junior_high_school_education_mathematics_education,accra_coe,accra_coe_junior_high_school_education,Mathematics Education
accra_coe_junior_high_school_education_rme_education,accra_coe,accra_coe_junior_high_school_education,RME Education
ada_coe_education_educational_studies,ada_coe,ada_coe_education,Educational Studies
ada_coe_education_curriculum_and_instruction,ada_coe,ada_coe_education,Curriculum and Instruction
ada_coe_education_educational_leadership,ada_coe,ada_coe_education,Educational Leadership
ada_coe_education_guidance_and_counselling,ada_coe,ada_coe_education,Guidance and Counselling
ada_coe_basic_education_primary_education,ada_coe,ada_coe_basic_education,Primary Education
ada_coe_basic_education_mathematics_education,ada_coe,ada_coe_basic_education,Mathematics Education
ada_coe_basic_education_science_education,ada_coe,ada_coe_basic_education,Science Education
ada_coe_basic_education_social_studies_education,ada_coe,ada_coe_basic_education,Social Studies Education
ada_coe_early_childhood_education_early_childhood_education,ada_coe,ada_coe_early_childhood_education,Early Childhood Education
ada_coe_junior_high_school_education_jhs_education,ada_coe,ada_coe_junior_high_school_education,JHS Education
ada_coe_junior_high_school_education_english_education,ada_coe,ada_coe_junior_high_school_education,English Education
ada_coe_junior_high_school_education_mathematics_education,ada_coe,ada_coe_junior_high_school_education,Mathematics Education
ada_coe_junior_high_school_education_rme_education,ada_coe,ada_coe_junior_high_school_education,RME Education
agogo_presby_coe_education_educational_studies,agogo_presby_coe,agogo_presby_coe_education,Educational Studies
agogo_presby_coe_education_curriculum_and_instruction,agogo_presby_coe,agogo_presby_coe_education,Curriculum and Instruction
agogo_presby_coe_education_educational_leadership,agogo_presby_coe,agogo_presby_coe_education,Educational Leadership
agogo_presby_coe_education_guidance_and_counselling,agogo_presby_coe,agogo_presby_coe_education,Guidance and Counselling
agogo_presby_coe_basic_education_primary_education,agogo_presby_coe,agogo_presby_coe_basic_education,Primary Education
agogo_presby_coe_basic_education_mathematics_education,agogo_presby_coe,agogo_presby_coe_basic_education,Mathematics Education
agogo_presby_coe_basic_education_science_education,agogo_presby_coe,agogo_presby_coe_basic_education,Science Education
agogo_presby_coe_basic_education_social_studies_education,agogo_presby_coe,agogo_presby_coe_basic_education,Social Studies Education
agogo_presby_coe_early_childhood_education_early_childhood_education,agogo_presby_coe,agogo_presby_coe_early_childhood_education,Early Childhood Education
agogo_presby_coe_junior_high_school_education_jhs_education,agogo_presby_coe,agogo_presby_coe_junior_high_school_education,JHS Education
agogo_presby_coe_junior_high_school_education_english_education,agogo_presby_coe,agogo_presby_coe_junior_high_school_education,English Education
agogo_presby_coe_junior_high_school_education_mathematics_education,agogo_presby_coe,agogo_presby_coe_junior_high_school_education,Mathematics Education
agogo_presby_coe_junior_high_school_education_rme_education,agogo_presby_coe,agogo_presby_coe_junior_high_school_education,RME Education
akatsi_coe_education_educational_studies,akatsi_coe,akatsi_coe_education,Educational Studies
akatsi_coe_education_curriculum_and_instruction,akatsi_coe,akatsi_coe_education,Curriculum and Instruction
akatsi_coe_education_educational_leadership,akatsi_coe,akatsi_coe_education,Educational Leadership
akatsi_coe_education_guidance_and_counselling,akatsi_coe,akatsi_coe_education,Guidance and Counselling
akatsi_coe_basic_education_primary_education,akatsi_coe,akatsi_coe_basic_education,Primary Education
akatsi_coe_basic_education_mathematics_education,akatsi_coe,akatsi_coe_basic_education,Mathematics Education
akatsi_coe_basic_education_science_education,akatsi_coe,akatsi_coe_basic_education,Science Education
akatsi_coe_basic_education_social_studies_education,akatsi_coe,akatsi_coe_basic_education,Social Studies Education
akatsi_coe_early_childhood_education_early_childhood_education,akatsi_coe,akatsi_coe_early_childhood_education,Early Childhood Education
akatsi_coe_junior_high_school_education_jhs_education,akatsi_coe,akatsi_coe_junior_high_school_education,JHS Education
akatsi_coe_junior_high_school_education_english_education,akatsi_coe,akatsi_coe_junior_high_school_education,English Education
akatsi_coe_junior_high_school_education_mathematics_education,akatsi_coe,akatsi_coe_junior_high_school_education,Mathematics Education
akatsi_coe_junior_high_school_education_rme_education,akatsi_coe,akatsi_coe_junior_high_school_education,RME Education
akrokerri_coe_education_educational_studies,akrokerri_coe,akrokerri_coe_education,Educational Studies
akrokerri_coe_education_curriculum_and_instruction,akrokerri_coe,akrokerri_coe_education,Curriculum and Instruction
akrokerri_coe_education_educational_leadership,akrokerri_coe,akrokerri_coe_education,Educational Leadership
akrokerri_coe_education_guidance_and_counselling,akrokerri_coe,akrokerri_coe_education,Guidance and Counselling
akrokerri_coe_basic_education_primary_education,akrokerri_coe,akrokerri_coe_basic_education,Primary Education
akrokerri_coe_basic_education_mathematics_education,akrokerri_coe,akrokerri_coe_basic_education,Mathematics Education
akrokerri_coe_basic_education_science_education,akrokerri_coe,akrokerri_coe_basic_education,Science Education
akrokerri_coe_basic_education_social_studies_education,akrokerri_coe,akrokerri_coe_basic_education,Social Studies Education
akrokerri_coe_early_childhood_education_early_childhood_education,akrokerri_coe,akrokerri_coe_early_childhood_education,Early Childhood Education
akrokerri_coe_junior_high_school_education_jhs_education,akrokerri_coe,akrokerri_coe_junior_high_school_education,JHS Education
akrokerri_coe_junior_high_school_education_english_education,akrokerri_coe,akrokerri_coe_junior_high_school_education,English Education
akrokerri_coe_junior_high_school_education_mathematics_education,akrokerri_coe,akrokerri_coe_junior_high_school_education,Mathematics Education
akrokerri_coe_junior_high_school_education_rme_education,akrokerri_coe,akrokerri_coe_junior_high_school_education,RME Education
atebubu_coe_education_educational_studies,atebubu_coe,atebubu_coe_education,Educational Studies
atebubu_coe_education_curriculum_and_instruction,atebubu_coe,atebubu_coe_education,Curriculum and Instruction
atebubu_coe_education_educational_leadership,atebubu_coe,atebubu_coe_education,Educational Leadership
atebubu_coe_education_guidance_and_counselling,atebubu_coe,atebubu_coe_education,Guidance and Counselling
atebubu_coe_basic_education_primary_education,atebubu_coe,atebubu_coe_basic_education,Primary Education
atebubu_coe_basic_education_mathematics_education,atebubu_coe,atebubu_coe_basic_education,Mathematics Education
atebubu_coe_basic_education_science_education,atebubu_coe,atebubu_coe_basic_education,Science Education
atebubu_coe_basic_education_social_studies_education,atebubu_coe,atebubu_coe_basic_education,Social Studies Education
atebubu_coe_early_childhood_education_early_childhood_education,atebubu_coe,atebubu_coe_early_childhood_education,Early Childhood Education
atebubu_coe_junior_high_school_education_jhs_education,atebubu_coe,atebubu_coe_junior_high_school_education,JHS Education
atebubu_coe_junior_high_school_education_english_education,atebubu_coe,atebubu_coe_junior_high_school_education,English Education
atebubu_coe_junior_high_school_education_mathematics_education,atebubu_coe,atebubu_coe_junior_high_school_education,Mathematics Education
atebubu_coe_junior_high_school_education_rme_education,atebubu_coe,atebubu_coe_junior_high_school_education,RME Education
bagabaga_coe_education_educational_studies,bagabaga_coe,bagabaga_coe_education,Educational Studies
bagabaga_coe_education_curriculum_and_instruction,bagabaga_coe,bagabaga_coe_education,Curriculum and Instruction
bagabaga_coe_education_educational_leadership,bagabaga_coe,bagabaga_coe_education,Educational Leadership
bagabaga_coe_education_guidance_and_counselling,bagabaga_coe,bagabaga_coe_education,Guidance and Counselling
bagabaga_coe_basic_education_primary_education,bagabaga_coe,bagabaga_coe_basic_education,Primary Education
bagabaga_coe_basic_education_mathematics_education,bagabaga_coe,bagabaga_coe_basic_education,Mathematics Education
bagabaga_coe_basic_education_science_education,bagabaga_coe,bagabaga_coe_basic_education,Science Education
bagabaga_coe_basic_education_social_studies_education,bagabaga_coe,bagabaga_coe_basic_education,Social Studies Education
bagabaga_coe_early_childhood_education_early_childhood_education,bagabaga_coe,bagabaga_coe_early_childhood_education,Early Childhood Education
bagabaga_coe_junior_high_school_education_jhs_education,bagabaga_coe,bagabaga_coe_junior_high_school_education,JHS Education
bagabaga_coe_junior_high_school_education_english_education,bagabaga_coe,bagabaga_coe_junior_high_school_education,English Education
bagabaga_coe_junior_high_school_education_mathematics_education,bagabaga_coe,bagabaga_coe_junior_high_school_education,Mathematics Education
bagabaga_coe_junior_high_school_education_rme_education,bagabaga_coe,bagabaga_coe_junior_high_school_education,RME Education
berekum_coe_education_educational_studies,berekum_coe,berekum_coe_education,Educational Studies
berekum_coe_education_curriculum_and_instruction,berekum_coe,berekum_coe_education,Curriculum and Instruction
berekum_coe_education_educational_leadership,berekum_coe,berekum_coe_education,Educational Leadership
berekum_coe_education_guidance_and_counselling,berekum_coe,berekum_coe_education,Guidance and Counselling
